Mes_Referencia;Arquivo_Origem;Quota_Codigo;Quota_Nome;Tipo_Linha;Data;Parcela;Valor_Original;Tipo;Valor_Num
2022-01;demonstrativoDAF (12).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;20.01.2022;ITR-CONVENIO;1.355_20C;C;1355.2
2022-01;demonstrativoDAF (12).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_NA_DATA;20.01.2022;TOTAL NA DATA;870_04C;C;870.04
2022-01;demonstrativoDAF (12).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;28.01.2022;RETENCAO PASEP;1_25D;D;-1.25
2022-01;demonstrativoDAF (12).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;28.01.2022;DEDUCAO SAUDE;23_58D;D;-23.58
2022-01;demonstrativoDAF (12).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;28.01.2022;DEDUCAO FUNDEB;31_44D;D;-31.44
2022-01;demonstrativoDAF (12).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;28.01.2022;ITR-CONVENIO;157_23C;C;157.23
2022-01;demonstrativoDAF (12).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_NA_DATA;28.01.2022;TOTAL NA DATA;100_96C;C;100.96
2022-01;demonstrativoDAF (12).csv;RPM;ROYALTIES PETROLEO COTA MUNICIPAL;DETALHE;17.01.2022;ANP LEI 7990/89;131_32C;C;131.32
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_QUOTA_PARCELA;;SIMPLES NACION.;27.441_47C;C;27441.47
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;0_00D;D;-0.0
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;27.441_47C;C;27441.47
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;03.01.2022;SIMPLES NACION.;9_93C;C;9.93
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;03.01.2022;TOTAL NA DATA;9_93C;C;9.93
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;04.01.2022;SIMPLES NACION.;162_44C;C;162.44
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;04.01.2022;TOTAL NA DATA;162_44C;C;162.44
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;05.01.2022;SIMPLES NACION.;1.641_64C;C;1641.64
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;05.01.2022;TOTAL NA DATA;1.641_64C;C;1641.64
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;06.01.2022;SIMPLES NACION.;58_16C;C;58.16
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;06.01.2022;TOTAL NA DATA;58_16C;C;58.16
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;07.01.2022;SIMPLES NACION.;87_50C;C;87.5
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;07.01.2022;TOTAL NA DATA;87_50C;C;87.5
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;10.01.2022;SIMPLES NACION.;32_68C;C;32.68
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;10.01.2022;TOTAL NA DATA;32_68C;C;32.68
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;11.01.2022;SIMPLES NACION.;41_05C;C;41.05
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;11.01.2022;TOTAL NA DATA;41_05C;C;41.05
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;12.01.2022;SIMPLES NACION.;284_68C;C;284.68
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;12.01.2022;TOTAL NA DATA;284_68C;C;284.68
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;13.01.2022;SIMPLES NACION.;57_79C;C;57.79
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;13.01.2022;TOTAL NA DATA;57_79C;C;57.79
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;14.01.2022;SIMPLES NACION.;49_71C;C;49.71
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;14.01.2022;TOTAL NA DATA;49_71C;C;49.71
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;17.01.2022;SIMPLES NACION.;45_83C;C;45.83
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;17.01.2022;TOTAL NA DATA;45_83C;C;45.83
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;18.01.2022;SIMPLES NACION.;1.046_19C;C;1046.19
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;18.01.2022;TOTAL NA DATA;1.046_19C;C;1046.19
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;19.01.2022;SIMPLES NACION.;3.320_86C;C;3320.86
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;19.01.2022;TOTAL NA DATA;3.320_86C;C;3320.86
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;20.01.2022;SIMPLES NACION.;536_02C;C;536.02
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;20.01.2022;TOTAL NA DATA;536_02C;C;536.02
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;21.01.2022;SIMPLES NACION.;2.361_75C;C;2361.75
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;21.01.2022;TOTAL NA DATA;2.361_75C;C;2361.75
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;24.01.2022;SIMPLES NACION.;15.127_45C;C;15127.45
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;24.01.2022;TOTAL NA DATA;15.127_45C;C;15127.45
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;25.01.2022;SIMPLES NACION.;1.733_76C;C;1733.76
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;25.01.2022;TOTAL NA DATA;1.733_76C;C;1733.76
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;26.01.2022;SIMPLES NACION.;417_95C;C;417.95
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;26.01.2022;TOTAL NA DATA;417_95C;C;417.95
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;27.01.2022;SIMPLES NACION.;122_03C;C;122.03
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;27.01.2022;TOTAL NA DATA;122_03C;C;122.03
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;28.01.2022;SIMPLES NACION.;272_02C;C;272.02
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;28.01.2022;TOTAL NA DATA;272_02C;C;272.02
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;DETALHE;31.01.2022;SIMPLES NACION.;32_03C;C;32.03
2022-01;demonstrativoDAF (12).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;31.01.2022;TOTAL NA DATA;32_03C;C;32.03
2022-02;demonstrativoDAF (14).csv;;;TOTAL_PERIODO;;DEBITO BENEF.;1.645.673_59D;D;-1645673.59
2022-02;demonstrativoDAF (14).csv;;;TOTAL_PERIODO;;CREDITO BENEF.;3.873.308_84C;C;3873308.84
2022-02;demonstrativoDAF (14).csv;ADO;LC 176/2020 (ADO25);TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;44_69D;D;-44.69
2022-02;demonstrativoDAF (14).csv;ADO;LC 176/2020 (ADO25);TOTAL_QUOTA_PARCELA;;LC 176/2020;4.469_49C;C;4469.49
2022-02;demonstrativoDAF (14).csv;ADO;LC 176/2020 (ADO25);TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;44_69D;D;-44.69
2022-02;demonstrativoDAF (14).csv;ADO;LC 176/2020 (ADO25);TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;4.469_49C;C;4469.49
2022-02;demonstrativoDAF (14).csv;ADO;LC 176/2020 (ADO25);DETALHE;25.02.2022;RETENCAO PASEP;44_69D;D;-44.69
2022-02;demonstrativoDAF (14).csv;ADO;LC 176/2020 (ADO25);DETALHE;25.02.2022;LC 176/2020;4.469_49C;C;4469.49
2022-02;demonstrativoDAF (14).csv;ADO;LC 176/2020 (ADO25);TOTAL_NA_DATA;25.02.2022;TOTAL NA DATA;4.424_80C;C;4424.8
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM ITR;330_28C;C;330.28
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM IPVA;64.881_86C;C;64881.86
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM ITCMD;6.341_04C;C;6341.04
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM IPI-EXP;4.504_48C;C;4504.48
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM ICMS EST;241.413_49C;C;241413.49
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM ICMS-EST;81.390_80C;C;81390.8
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM FPE;53.518_92C;C;53518.92
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM FPM;131.346_67C;C;131346.67
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;0_00D;D;-0.0
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;583.727_54C;C;583727.54
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;01.02.2022;ORIGEM ICMS-EST;16.894_48C;C;16894.48
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;01.02.2022;TOTAL NA DATA;16.894_48C;C;16894.48
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;02.02.2022;ORIGEM IPVA;14.892_12C;C;14892.12
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;02.02.2022;ORIGEM ITCMD;1.356_28C;C;1356.28
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;02.02.2022;ORIGEM ICMS EST;35.281_14C;C;35281.14
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;02.02.2022;TOTAL NA DATA;51.529_54C;C;51529.54
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;08.02.2022;ORIGEM ICMS-EST;7.092_56C;C;7092.56
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;08.02.2022;TOTAL NA DATA;7.092_56C;C;7092.56
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;09.02.2022;ORIGEM IPVA;12.496_05C;C;12496.05
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;09.02.2022;ORIGEM ITCMD;1.402_90C;C;1402.9
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;09.02.2022;ORIGEM ICMS EST;20.158_65C;C;20158.65
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;09.02.2022;TOTAL NA DATA;34.057_60C;C;34057.6
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;10.02.2022;ORIGEM ITR;181_81C;C;181.81
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;10.02.2022;ORIGEM IPI-EXP;3.152_33C;C;3152.33
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;10.02.2022;ORIGEM FPE;40.014_31C;C;40014.31
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;10.02.2022;ORIGEM FPM;98.130_89C;C;98130.89
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;10.02.2022;TOTAL NA DATA;141.479_34C;C;141479.34
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;15.02.2022;ORIGEM ICMS-EST;25.362_54C;C;25362.54
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;15.02.2022;TOTAL NA DATA;25.362_54C;C;25362.54
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;16.02.2022;ORIGEM IPVA;12.865_13C;C;12865.13
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;16.02.2022;ORIGEM ITCMD;1.813_28C;C;1813.28
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;16.02.2022;ORIGEM ICMS EST;118.939_72C;C;118939.72
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;16.02.2022;TOTAL NA DATA;133.618_13C;C;133618.13
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;18.02.2022;ORIGEM ITR;67_77C;C;67.77
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;18.02.2022;ORIGEM IPI-EXP;947_44C;C;947.44
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;18.02.2022;ORIGEM FPE;3.981_64C;C;3981.64
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;18.02.2022;ORIGEM FPM;9.758_35C;C;9758.35
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;18.02.2022;TOTAL NA DATA;14.755_20C;C;14755.2
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;22.02.2022;ORIGEM ICMS-EST;32.041_22C;C;32041.22
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;22.02.2022;TOTAL NA DATA;32.041_22C;C;32041.22
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;23.02.2022;ORIGEM IPVA;24.628_56C;C;24628.56
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;23.02.2022;ORIGEM ITCMD;1.768_58C;C;1768.58
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;23.02.2022;ORIGEM ICMS EST;67.033_98C;C;67033.98
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;23.02.2022;TOTAL NA DATA;93.431_12C;C;93431.12
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;25.02.2022;ORIGEM ITR;80_70C;C;80.7
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;25.02.2022;ORIGEM IPI-EXP;404_71C;C;404.71
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;25.02.2022;ORIGEM FPE;9.522_97C;C;9522.97
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;25.02.2022;ORIGEM FPM;23.457_43C;C;23457.43
2022-02;demonstrativoDAF (14).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;25.02.2022;TOTAL NA DATA;33.465_81C;C;33465.81
2022-02;demonstrativoDAF (14).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_QUOTA_PARCELA;;COTA-PARTE;31.769_25C;C;31769.25
2022-02;demonstrativoDAF (14).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;317_68D;D;-317.68
2022-02;demonstrativoDAF (14).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;317_68D;D;-317.68
2022-02;demonstrativoDAF (14).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;31.769_25C;C;31769.25
2022-02;demonstrativoDAF (14).csv;FEP;FUNDO ESPECIAL DO PETROLEO;DETALHE;22.02.2022;COTA-PARTE;24.668_79C;C;24668.79
2022-02;demonstrativoDAF (14).csv;FEP;FUNDO ESPECIAL DO PETROLEO;DETALHE;22.02.2022;RETENCAO PASEP;246_68D;D;-246.68
2022-02;demonstrativoDAF (14).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_NA_DATA;22.02.2022;TOTAL NA DATA;24.422_11C;C;24422.11
2022-02;demonstrativoDAF (14).csv;FEP;FUNDO ESPECIAL DO PETROLEO;DETALHE;24.02.2022;COTA-PARTE;7.100_46C;C;7100.46
2022-02;demonstrativoDAF (14).csv;FEP;FUNDO ESPECIAL DO PETROLEO;DETALHE;24.02.2022;RETENCAO PASEP;71_00D;D;-71.0
2022-02;demonstrativoDAF (14).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_NA_DATA;24.02.2022;TOTAL NA DATA;7.029_46C;C;7029.46
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;PARCELA DE IPI;149.785_15C;C;149785.15
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;PARCELA DE IR;2.067.837_05C;C;2067837.05
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;22.176_19D;D;-22176.19
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;RFB-PREV-OB COR;451.263_55D;D;-451263.55
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;RFB-PREV-OB DEV;80.705_34D;D;-80705.34
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;RFB-PREV-PARC60;93.801_20D;D;-93801.2
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;RFB-RET DARF;14.543_75D;D;-14543.75
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;DEDUCAO SAUDE;332.643_30D;D;-332643.3
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;DEDUCAO FUNDEB;443.524_43D;D;-443524.43
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;1.438.657_76D;D;-1438657.76
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;2.217.622_20C;C;2217622.2
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.02.2022;PARCELA DE IPI;104.822_73C;C;104822.73
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.02.2022;PARCELA DE IR;1.551.993_00C;C;1551993.0
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.02.2022;RETENCAO PASEP;16.568_15D;D;-16568.15
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.02.2022;RFB-PREV-OB COR;451.263_55D;D;-451263.55
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.02.2022;RFB-PREV-OB DEV;80.705_34D;D;-80705.34
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.02.2022;RFB-PREV-PARC60;93.801_20D;D;-93801.2
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.02.2022;RFB-RET DARF;14.543_75D;D;-14543.75
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.02.2022;DEDUCAO SAUDE;248.522_35D;D;-248522.35
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.02.2022;DEDUCAO FUNDEB;331.363_14D;D;-331363.14
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_NA_DATA;10.02.2022;TOTAL NA DATA;420.048_25C;C;420048.25
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;18.02.2022;PARCELA DE IPI;31.504_76C;C;31504.76
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;18.02.2022;PARCELA DE IR;133.252_70C;C;133252.7
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;18.02.2022;RETENCAO PASEP;1.647_56D;D;-1647.56
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;18.02.2022;DEDUCAO SAUDE;24.713_61D;D;-24713.61
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;18.02.2022;DEDUCAO FUNDEB;32.951_49D;D;-32951.49
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_NA_DATA;18.02.2022;TOTAL NA DATA;105.444_80C;C;105444.8
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;25.02.2022;PARCELA DE IPI;13.457_66C;C;13457.66
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;25.02.2022;PARCELA DE IR;382.591_35C;C;382591.35
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;25.02.2022;RETENCAO PASEP;3.960_48D;D;-3960.48
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;25.02.2022;DEDUCAO SAUDE;59.407_34D;D;-59407.34
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;25.02.2022;DEDUCAO FUNDEB;79.209_80D;D;-79209.8
2022-02;demonstrativoDAF (14).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_NA_DATA;25.02.2022;TOTAL NA DATA;253.471_39C;C;253471.39
2022-02;demonstrativoDAF (14).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_PARCELA;;ORIGEM FPM;332.643_30C;C;332643.3
2022-02;demonstrativoDAF (14).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_PARCELA;;REF.ICMS ESTADO;86.279_13C;C;86279.13
